id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
6f8ec6bb-19f2-4e82-8bc3-a62d247e67c5,Direct debit,nl-nl,Afschrijving (rekening),en-gb,business.gov.nl,CC0,True,False,An instruction allowing an organisation to withdraw money from a bank account.
3dc6d0c0-4b77-4810-8f0c-a9f49f7bce28,Directive (EU),nl-nl,Richtlijn (EU),en-gb,business.gov.nl,CC0,True,False,A legal act defining a goal EU countries must achieve through national law.
aef0faf8-1fcf-447b-ae0e-1a61bca8b350,Director-major shareholder,nl-nl,DGA,en-gb,business.gov.nl,CC0,True,False,A person holding at least 5% of shares in a bv or nv and employed there.
ffbaefd8-7e94-4429-944b-03df9498ff32,Directors' liability insurance,nl-nl,Bestuurdersaansprakelijkheidsverzekering,en-gb,business.gov.nl,CC0,True,False,Insurance protecting directors and board members from liability claims.
053156f1-2982-4226-9ab9-eeb5a87c7bff,Disability insurance,nl-nl,Arbeidsongeschiktheidsverzekering,en-gb,business.gov.nl,CC0,True,False,"Insurance covering loss of income due to illness, injury, or incapacity."
c5a3fc5a-ef89-4f65-bcae-5f8e9badf3d2,Discontinuation profit,nl-nl,Stakingswinst,en-gb,business.gov.nl,CC0,True,False,"Profit earned when a business closes, which is taxable."
91e34f0c-3038-43c3-861d-068633defe09,Discontinuation relief,nl-nl,Stakingsaftrek,en-gb,business.gov.nl,CC0,True,False,Tax relief allowing less tax to be paid on discontinuation profit.
eb4d635d-0843-4f38-afc4-02ab0f5df558,Discount,nl-nl,Korting,en-gb,business.gov.nl,CC0,True,False,A reduction in price so the buyer pays less.
51d21f66-940b-444d-b65f-860732cbfdf5,Dissolution,nl-nl,Ontbinding onderneming,en-gb,business.gov.nl,CC0,True,False,A formal decision to end a legal entity.
3f0c5e1a-d918-4b1d-912f-4c143ed2e1cc,Dividend tax,nl-nl,Dividend belasting,en-gb,business.gov.nl,CC0,True,False,Tax on company profits paid to shareholders.
107864a0-a08e-4245-bc34-42a775536388,Domain name,nl-nl,Domeinnaam,en-gb,business.gov.nl,CC0,True,False,Internet address of a website.
6be973d4-f0c1-466e-b57c-6176d37b5713,Donation circle,nl-nl,Schenkingskring,en-gb,business.gov.nl,CC0,True,False,Group of self-employed people supporting each other financially in case of illness.
4951278e-59b3-453f-9dfb-ee23a889e669,Dropshipping,nl-nl,Dropshipping,en-gb,business.gov.nl,CC0,True,False,Selling products online without holding stock; supplier ships directly to customer.
b8661a2f-4326-47fe-9057-5bbd78178683,Due diligence,nl-nl,Due diligence,en-gb,business.gov.nl,CC0,True,False,A detailed investigation into a business before buying or investing.
9aea33a8-b897-41c4-8525-a3929020a21a,Dutch Customs,nl-nl,Douane,en-gb,business.gov.nl,CC0,True,False,Supervises cross-border goods movement and collects import duties and taxes.
9b2b93f3-7739-44bc-b99a-7a09e9dd3fc8,Dutch Immigration and Naturalisation Service (IND),nl-nl,Immigratie- en Naturalisatiedienst (IND),en-gb,business.gov.nl,CC0,True,False,Government agency assessing residence requests for people living in the Netherlands.
a37a58a5-279c-47b4-87ef-f127b4b44e87,Dutch Participation Act,nl-nl,Participatiewet,en-gb,business.gov.nl,CC0,True,False,"Dutch law ensuring everyone, including work-disabled people, can find employment."
66a5f4db-5954-49a4-b523-907768a6a37a,Dutch Services Act,nl-nl,Dienstenwet,en-gb,business.gov.nl,CC0,True,False,Gives people the right to handle government matters digitally.
e11ac679-e65b-4ca9-8935-292adfaae44f,Dutch Ships Act,nl-nl,Schepenwet,en-gb,business.gov.nl,CC0,True,False,Law establishing safety requirements for ships to prevent disasters.
c5233057-7480-4c67-aa1c-720ad6f3c145,Dutch Workers Allocation by Intermediaries Act,nl-nl,Waadi,en-gb,business.gov.nl,CC0,True,False,Requires companies that loan staff to register this activity in the KVK Business Register.
