id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
db9d43f0-979c-4d30-ab63-39672baa6f12,Nederland,nl-nl,Niederlande,de-de,van Gassen,All rights reserved,True,False,
c2b66711-2bc3-4bab-b91c-95a7989d3b41,persoon,nl-nl,Person,de-de,van Gassen,All rights reserved,True,False,
886197c1-5a54-4f57-bd3a-6847f75abb30,lichaam,nl-nl,Gesellschaft,de-de,van Gassen,All rights reserved,True,False,
cbb9d175-b0fb-4eb3-9b22-2fa42b982577,bedrijfsuitoefening,nl-nl,Geschäftstätigkeit,de-de,van Gassen,All rights reserved,True,False,
a6fbe8d0-3e9c-40bb-bf5f-37aa3c936e75,internationaal verkeer,nl-nl,internationaler Verkehr,de-de,van Gassen,All rights reserved,True,False,
d8ea89f6-88a7-41b6-86bd-7789f84f10b1,onderdaan,nl-nl,Staatsangehöriger,de-de,van Gassen,All rights reserved,True,False,
a76f7488-42a5-48eb-b78e-302e3510c44f,bevoegde autoriteit,nl-nl,zuständige Behörde,de-de,van Gassen,All rights reserved,True,False,
8a5b99b0-9356-4734-9de1-6f07eb0e68d6,inwoner,nl-nl,ansässige Person,de-de,van Gassen,All rights reserved,True,False,
5c73459f-0293-41f2-a168-497c4d4495d9,duurzaam tehuis,nl-nl,ständige Wohnstätte,de-de,van Gassen,All rights reserved,True,False,
83927b3d-729d-45d3-9e45-e52b30af6234,middelpunt van de levensbelangen,nl-nl,Mittelpunkt der Lebensinteressen,de-de,van Gassen,All rights reserved,True,False,
70e42bb2-8f70-4dcc-b2ba-e1d99c008d80,gewoonlijk verblijft,nl-nl,gewöhnlichen Aufenthalt,de-de,van Gassen,All rights reserved,True,False,
5cb6fcc2-68ad-4d11-94e7-4096e1caa584,plaats van de werkelijke leiding,nl-nl,Ort der tatsächlichen Geschäftsleitung,de-de,van Gassen,All rights reserved,True,False,
4ded0713-e86e-4c1f-a59f-0bc3f54e238d,vaste inrichting,nl-nl,Betriebsstätte,de-de,van Gassen,All rights reserved,True,False,
37df63ce-e75d-4cb3-b76c-eb8124d9147a,werkzaamheden buitengaats,nl-nl,Tätigkeiten vor der Küste,de-de,van Gassen,All rights reserved,True,False,
