id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
0d4c36fa-0f3d-43df-ac52-5643b82ad96e,gemeenschappelijke onderneming,nl-nl,Betriebsgemeinschaft,de-de,van Gassen,All rights reserved,TRUE,FALSE,
998d535e-7d9b-419d-8f35-2cba0e6b7f03,gelieerde ondernemingen,nl-nl,verbundene Unternehmen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
2a665aca-3c4c-4e02-bf25-5a42841482a2,handelsbetrekkingen of financiële betrekkingen,nl-nl,kaufmännischen oder finanziellen Beziehungen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
ba43a25e-b8a5-4dbe-9068-be2c146c3887,dividenden,nl-nl,Dividenden,de-de,van Gassen,All rights reserved,TRUE,FALSE,
521b8bed-3a31-46f7-9344-113b65f1d062,pensioenfonds,nl-nl,Pensionsfonds,de-de,van Gassen,All rights reserved,TRUE,FALSE,
7fd2eaa9-d08e-4d73-b1a3-6e40052e83e3,winstaandelen of winstbewijzen,nl-nl,Genussrechte oder Genussscheine,de-de,van Gassen,All rights reserved,TRUE,FALSE,
f83253ee-f57f-4a93-91f1-e86362feca94,mijnaandelen,nl-nl,Kuxen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
8f4c1dd5-1a72-4e12-b4f8-52847758d358,oprichtersaandelen,nl-nl,Gründeranteile,de-de,van Gassen,All rights reserved,TRUE,FALSE,
90badb74-ab27-47b1-8771-2c5ab27d959d,interest,nl-nl,Zinsen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
d05ada1a-12b5-4055-b8e8-ae87a93c76d3,schuldvorderingen,nl-nl,Forderungen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
0c716b30-81f1-40c5-a1e0-c940767e116f,obligaties,nl-nl,Obligationen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
655a257e-06a0-4b5b-af79-863324277187,schuldbewijzen,nl-nl,Losanleihen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
36873c17-a232-4c14-b3d1-9640e3b4fe4c,boetes voor te late betaling,nl-nl,Zuschläge für verspätete Zahlung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
2f9660e3-df3c-4a99-afad-ee00bbb40b1b,royalty's,nl-nl,Lizenzgebühren,de-de,van Gassen,All rights reserved,TRUE,FALSE,
937a89bf-ed95-4f94-991d-2cd061db2037,auteursrecht,nl-nl,Urheberrechten,de-de,van Gassen,All rights reserved,TRUE,FALSE,
a3878382-5bc2-4c73-84fc-554c113532b6,octrooi,nl-nl,Patenten,de-de,van Gassen,All rights reserved,TRUE,FALSE,
e64812e3-8cce-46d9-b9eb-e1e72eacb066,fabrieks- of handelsmerk,nl-nl,Warenzeichen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
6f363695-4d99-40c2-8bbe-7164f4311715,tekening of model,nl-nl,Muster oder Modellen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
7954cefe-4945-40ed-a167-60047da09053,geheim recept of geheime werkwijze,nl-nl,geheime Formeln oder Verfahren,de-de,van Gassen,All rights reserved,TRUE,FALSE,
d425d5af-d13c-47fb-8c21-fb6caee75cdc,"ervaringen op het gebied van nijverheid, handel of wetenschap",nl-nl,"gewerblicher, kaufmännischer oder wissenschaftlicher Erfahrungen",de-de,van Gassen,All rights reserved,TRUE,FALSE,
f4411b2e-1eba-4ee3-93ac-09fa0def17be,vermogenswinsten,nl-nl,Gewinne aus der Veräußerung von Vermögen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
1034fed4-ac38-49b2-b50e-8ddaee6a6bd1,vervreemding van onroerende zaken,nl-nl,Veräußerung unbeweglichen Vermögens,de-de,van Gassen,All rights reserved,TRUE,FALSE,
2a76fda4-e88e-4ea4-b62f-aaefc014713b,aandelen of vergelijkbare belangen,nl-nl,Aktien oder vergleichbaren Anteilen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
81dc7b7e-18ea-401b-a213-e18076ab9a47,erkende effectenbeurs,nl-nl,anerkannte Börse,de-de,van Gassen,All rights reserved,TRUE,FALSE,
7f5ae55d-1723-4856-a125-4b3bb9add0a1,bedrijfsvermogen,nl-nl,Betriebsvermögen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
